# mfp(m) k_l(Wm-1K-1)
3.237396959462098664e-17 8.419229420960200278e-20
3.239742254985485873e-17 8.522550259694570925e-20
3.240495199198389600e-17 8.562939172556538523e-20
3.248144823761215389e-17 8.603154717175999371e-20
3.260182305715412320e-17 8.768930683598672113e-20
3.277661124869798474e-17 8.809999268669761453e-20
3.282361625708255819e-17 8.856329439878833162e-20
3.289080566033163129e-17 8.902514982763818995e-20
3.290945111235879886e-17 8.934463237794515747e-20
3.291130998051006315e-17 8.984080352158968731e-20
3.294761295830364141e-17 9.017781612942202947e-20
3.304325137556998830e-17 9.059065601261179890e-20
3.322272832592726904e-17 9.264459973907167606e-20
3.328350632133229645e-17 9.302241975474898586e-20
3.332171906469865094e-17 9.407572039310344032e-20
3.346269551917169099e-17 9.627654658059154886e-20
3.362325140083886864e-17 9.725927691010064964e-20
3.367556174889279167e-17 9.841744111459773182e-20
3.371129874493400663e-17 9.874811323970272421e-20
3.379099735295872658e-17 9.909500292304695199e-20
3.394427442413165357e-17 9.950543049593614387e-20
3.394722795763342940e-17 9.986262872575642797e-20
3.395729212806756011e-17 1.001443999483026829e-19
3.403436605599515834e-17 1.005556300114888281e-19
3.406534992593178225e-17 1.008978633233103412e-19
3.413044054962761326e-17 1.019970387254430654e-19
3.418572965102610920e-17 1.024472667906621468e-19
3.429176818098465181e-17 1.029546390514679264e-19
3.441387155192551718e-17 1.034422045258605404e-19
3.447390823679865059e-17 1.058189718687254953e-19
3.458353099929886253e-17 1.063459766863063058e-19
3.459069590898334653e-17 1.068360180931508305e-19
3.490025788664021757e-17 1.073806717350204036e-19
3.501293450530996340e-17 1.082535704042195698e-19
3.510171624402980088e-17 1.087310084029535908e-19
3.513176961038428496e-17 1.109759901990671388e-19
3.520881086084439034e-17 1.131851085600340307e-19
3.535027917908314287e-17 1.135812794745275365e-19
3.536229807862343644e-17 1.140692297312184513e-19
3.542818148830970051e-17 1.150451819394256037e-19
3.554296388763592394e-17 1.153735749986807957e-19
3.566429498735775205e-17 1.153973294690490508e-19
3.566614366731892142e-17 1.172684716885762094e-19
3.568664453764320047e-17 1.176788606297131700e-19
3.568852292472024139e-17 1.200185023838182798e-19
3.580345163902419634e-17 1.206374282634656605e-19
3.580807257744618373e-17 1.210301414264875582e-19
3.586836015320716356e-17 1.215001873642610773e-19
3.590338612907195168e-17 1.215289890884715887e-19
3.597936160122067569e-17 1.217899933184233342e-19
3.600154279942066676e-17 1.222695604290279075e-19
3.600242846709456660e-17 1.223004339764818872e-19
3.609736030487012312e-17 1.236454182256059365e-19
3.610588706126253116e-17 1.242287608730007539e-19
3.611725827813167234e-17 1.247053246666424079e-19
3.614438854476345012e-17 1.249327003193066788e-19
3.619322223168833479e-17 1.253995183264911657e-19
3.626110536009740894e-17 1.258739819610069600e-19
3.652816384733907846e-17 1.259108484806557933e-19
3.660562949718551589e-17 1.264307205581510557e-19
3.662011115650940942e-17 1.288751948594621331e-19
3.666958498990353005e-17 1.292659311295251368e-19
3.685992136927417713e-17 1.307842750061916734e-19
3.692227691838206878e-17 1.334457925349342099e-19
3.700396658336265725e-17 1.336188863313657062e-19
3.712426390794886365e-17 1.342644061534094852e-19
3.722888285058549649e-17 1.346846765296423685e-19
3.724568782195732175e-17 1.348780844343100874e-19
3.742207063194398788e-17 1.353633886280113561e-19
3.747630992277548435e-17 1.358963662325180212e-19
3.750696953964181769e-17 1.371675327302465626e-19
3.758174073672868700e-17 1.377478869456271609e-19
3.762476591825143054e-17 1.402871610147755973e-19
3.768874041126782669e-17 1.404681375422976652e-19
3.775982277287587156e-17 1.416177950467670257e-19
3.790808325155457237e-17 1.420592891591913613e-19
3.791145246607784069e-17 1.438450637565386984e-19
3.796402651372178492e-17 1.444021815655656121e-19
3.806729182261595271e-17 1.446917821148520390e-19
3.809659247346991997e-17 1.453817573861555624e-19
3.815480652085550138e-17 1.457753010553009278e-19
3.818577061695979534e-17 1.458109537534072986e-19
3.827530382084179017e-17 1.464462236428319481e-19
3.830044878031649819e-17 1.478095792077942047e-19
3.832521869772302880e-17 1.506846332263785157e-19
3.838494076756278737e-17 1.513627141374300374e-19
3.873075258489280072e-17 1.519230362319296272e-19
3.879418090467447773e-17 1.525129659128989562e-19
3.892533248132416252e-17 1.530564011617680572e-19
3.893037939472136042e-17 1.532392166514133480e-19
3.905002779127514482e-17 1.546347145268654788e-19
3.940547950177036909e-17 1.564579228132769841e-19
3.941403797654386800e-17 1.574482958297880368e-19
3.946750904706024374e-17 1.588454087334117977e-19
3.951810041823958365e-17 1.602778729290328868e-19
3.957650113917676657e-17 1.608584772442119713e-19
3.958495504785286534e-17 1.610522416314417296e-19
3.961171429124624692e-17 1.617840465074019795e-19
3.962028939626182340e-17 1.622504903390683754e-19
3.967177885376996151e-17 1.627720089571642723e-19
3.973870822057979046e-17 1.631332550974034809e-19
3.981974431632412736e-17 1.636592728212482818e-19
3.993133169727572394e-17 1.668558242766895735e-19
4.001339133586948329e-17 1.675211716798952713e-19
4.042816874121474708e-17 1.679953626539147916e-19
4.043008601295839872e-17 1.681135838304647229e-19
4.046949198368167523e-17 1.687050140409982116e-19
4.076284312090370571e-17 1.688886307996866594e-19
4.076649182369834561e-17 1.694100972810712895e-19
4.081586840466889844e-17 1.699881776397158812e-19
4.085807372066664015e-17 1.711432141140048970e-19
4.089368553363078902e-17 1.717778701223842033e-19
4.089542478197115380e-17 1.729598823018467189e-19
4.094372967178043004e-17 1.735615000862038567e-19
4.112090258057207814e-17 1.767520946278144400e-19
4.113851109810558903e-17 1.770039976918542109e-19
4.132512026011529249e-17 1.775037368726100141e-19
4.136430925441430540e-17 1.782730779372345370e-19
4.137737384785826151e-17 1.789611889973072514e-19
4.174841276427431018e-17 1.812138722132370883e-19
4.196011829281937128e-17 1.819240523088499018e-19
4.200768085352381131e-17 1.854383176020738873e-19
4.204826800247203288e-17 1.863465941571968655e-19
4.207415397084781319e-17 1.877947879594920464e-19
4.208189763031141054e-17 1.893363113473128889e-19
4.209831393681131985e-17 1.918641352256671203e-19
4.226362846396728956e-17 1.924443698392772652e-19
4.229234935930731468e-17 1.953211477880224474e-19
4.230252629631337003e-17 1.985549466434417662e-19
4.232893473506760661e-17 1.992657084099955257e-19
4.234958005710585250e-17 1.998048843839426048e-19
4.257558442909708556e-17 2.000788785244902763e-19
4.275581831815913001e-17 2.003853919732947222e-19
4.283763283007665707e-17 2.012920783848798404e-19
4.287501668118016385e-17 2.047089300890312526e-19
4.292714779206206614e-17 2.064368427200075254e-19
4.293559156578657918e-17 2.067699389790460145e-19
4.295412406488451429e-17 2.071070079904201521e-19
4.300157136182628708e-17 2.076502888136725952e-19
4.300420241908093237e-17 2.079356214690987261e-19
4.305336493749193393e-17 2.079535578095454961e-19
4.318273422966405760e-17 2.083747295750965155e-19
4.349276310852782074e-17 2.092361146211936685e-19
4.362378524684350441e-17 2.127817279913546120e-19
4.376264500630391044e-17 2.156739054110968046e-19
4.378351333028057915e-17 2.163685879018313250e-19
4.385492217064159392e-17 2.165013004949374849e-19
4.390935769482993885e-17 2.201170081737592251e-19
4.392933966516939534e-17 2.203889312885101052e-19
4.395850823550630496e-17 2.219984480718710761e-19
4.399768548936873867e-17 2.229853711692476795e-19
4.418271280243411239e-17 2.245237530898456275e-19
4.435438234909066420e-17 2.254103041238280047e-19
4.447330340892569679e-17 2.261315457757004466e-19
4.450428562054653587e-17 2.266334293060581168e-19
4.460383381993014648e-17 2.286928739796872825e-19
4.466077081825709008e-17 2.323957696934367137e-19
4.473440131596656222e-17 2.331957963087345102e-19
4.483310924579684240e-17 2.336598067564906416e-19
4.483777201681579215e-17 2.340666415446619372e-19
4.493561744734725995e-17 2.347264081032290781e-19
4.511610311440363134e-17 2.366823016960930503e-19
4.514217357656429095e-17 2.399452396276194685e-19
4.517521965209685867e-17 2.400898490552807132e-19
4.518328074259040701e-17 2.440238434805199088e-19
4.526432279165518806e-17 2.444933501466529981e-19
4.533995621327921131e-17 2.452322013320268241e-19
4.541073827508773662e-17 2.471398066594082732e-19
4.561997615141705142e-17 2.497803040761344683e-19
4.584381008053659165e-17 2.502624754386480542e-19
4.606778726204309688e-17 2.520690457045670250e-19
4.608548011132053266e-17 2.538544476230094196e-19
4.618181157944804766e-17 2.581935158616269402e-19
4.621516655183197849e-17 2.591085634700288416e-19
4.631458974052695309e-17 2.595100296593704247e-19
4.633446296698860608e-17 2.609453786095907003e-19
4.640286009172214791e-17 2.617643610991952047e-19
4.652136327798020550e-17 2.627739767188392076e-19
4.672418642745250029e-17 2.634143658173943373e-19
4.672911747882463328e-17 2.644712855471575484e-19
4.692671831107822197e-17 2.686994178579145152e-19
4.692863557612835185e-17 2.696240074808782979e-19
4.701214282070134426e-17 2.730774403884392929e-19
4.719322489748884528e-17 2.737105557723249849e-19
4.753707652577763189e-17 2.741126320626376908e-19
4.757498986043131762e-17 2.747561699925869414e-19
4.770776683069691625e-17 2.769359329584370351e-19
4.774877735320252343e-17 2.778797546163012026e-19
4.775351490048799611e-17 2.788930521663162176e-19
4.781789988172974104e-17 2.799730311359738973e-19
4.782834017607709021e-17 2.800401939851502742e-19
4.811503858127894043e-17 2.808400670844377255e-19
4.819019048687552423e-17 2.813670699575763003e-19
4.820584811051145423e-17 2.858320270426749904e-19
4.825687566011940561e-17 2.865671750202240088e-19
4.826121831149604564e-17 2.874025422355600859e-19
4.828186069978289499e-17 2.884845596157132773e-19
4.861495683772301640e-17 2.893648665918409002e-19
4.866862289757749514e-17 2.901095940409907653e-19
4.870818994249705017e-17 2.909088042424704108e-19
4.872197087383076737e-17 2.918985318246305286e-19
4.880781362854435947e-17 2.926562803705029100e-19
4.904296175286051895e-17 2.936758730440306576e-19
4.908577170091387042e-17 2.945503786369366171e-19
4.916111720644145887e-17 2.989692839943645932e-19
4.922384671701347604e-17 3.012534815979026627e-19
4.929944078904819525e-17 3.060768350377416734e-19
4.949865196099463875e-17 3.068755390412077790e-19
4.952329742311327691e-17 3.076909427919879216e-19
4.960103969443714914e-17 3.088059987475030496e-19
4.969766325145823098e-17 3.097914144676687113e-19
4.984292971888991793e-17 3.107419878154956986e-19
5.002119081232772865e-17 3.115236419390576954e-19
5.029352132552524778e-17 3.127361413050345804e-19
5.031840706429808326e-17 3.136551443937328348e-19
5.032829217686357463e-17 3.145887406483490682e-19
5.039869347816953695e-17 3.151671801407307237e-19
5.045714175765830347e-17 3.153872994882143560e-19
5.046726954803216721e-17 3.158689555684894366e-19
5.054306924667163284e-17 3.166596571330573886e-19
5.067610803073177780e-17 3.214525920183170067e-19
5.069043189760773661e-17 3.224690180306334981e-19
5.072399453817331149e-17 3.233776525952047072e-19
5.107663625502415443e-17 3.257380484528177360e-19
5.123846904336333751e-17 3.265205427612868860e-19
5.131479662748693577e-17 3.276305024811297404e-19
5.131764581393158264e-17 3.280069017275268811e-19
5.139854616207447926e-17 3.287607372990690095e-19
5.140013860805159260e-17 3.292230034115527629e-19
5.159478369244418964e-17 3.303083799418758026e-19
5.165547231611315746e-17 3.352663952346813736e-19
5.185017482308442041e-17 3.363408972040796200e-19
5.195951778744811172e-17 3.376642140862129033e-19
5.222867478487799315e-17 3.427225120625183795e-19
5.244654101767282830e-17 3.448050699923795116e-19
5.259496841506115400e-17 3.458269844909540944e-19
5.263906152119773264e-17 3.511605479896528360e-19
5.264768216294870192e-17 3.568008494475096801e-19
5.268297705901007718e-17 3.572952244386195094e-19
5.275895292294636639e-17 3.581617535466414869e-19
5.288008739566785614e-17 3.607313373353849589e-19
5.306803752470422779e-17 3.612191117507679468e-19
5.312901426890076463e-17 3.622460183216380771e-19
5.333709997362321484e-17 3.639751579772913052e-19
5.340433852708095302e-17 3.678758492880909799e-19
5.344844942881994914e-17 3.692376269721332477e-19
5.357779108960935859e-17 3.702754807347843271e-19
5.359127663576102886e-17 3.712674187357418860e-19
5.371211041766958991e-17 3.718796291398762605e-19
5.380310337640513500e-17 3.747276894752051807e-19
5.399167269759095614e-17 3.757268580544551841e-19
5.434423980587526552e-17 3.781197123493334519e-19
5.440371436813648193e-17 3.803449183673875334e-19
5.446301872908354441e-17 3.814002196858412222e-19
5.450765834192842260e-17 3.814261441129911721e-19
5.459829033788654421e-17 3.825597829556325241e-19
5.469945925893545471e-17 3.862542473440970691e-19
5.471449238762917160e-17 3.867402071274563674e-19
5.476841422301276036e-17 3.878182214469205625e-19
5.488861393718394765e-17 3.889651420563171979e-19
5.501174551782523961e-17 3.894714022789609892e-19
5.502030915697361049e-17 3.909005912080962463e-19
5.509783562837011798e-17 3.966445106130191636e-19
5.510773328154491542e-17 3.977032847595402345e-19
5.511129325029158988e-17 3.988111625883417993e-19
5.516779585614417784e-17 3.993437973340395639e-19
5.517002515253442820e-17 4.004579269793195416e-19
5.520430527224613865e-17 4.006662035680324240e-19
5.525883595165966834e-17 4.011258490950133216e-19
5.537377301357811701e-17 4.022449926135567198e-19
5.548830931206169320e-17 4.034425082781923830e-19
5.551613712229314529e-17 4.045422158773635350e-19
5.554860801958043935e-17 4.062555001894216781e-19
5.562265130238464908e-17 4.071055303791487714e-19
5.590189259763859429e-17 4.081631380336419368e-19
5.616067030965782001e-17 4.091514994292607189e-19
5.638249586351321430e-17 4.151597712202648168e-19
5.655155883255115532e-17 4.163766276897540063e-19
5.677680407742657084e-17 4.182797338032775074e-19
5.702905150026255753e-17 4.193310041234641969e-19
5.723751976763063901e-17 4.256908601656659202e-19
5.758602317443562388e-17 4.270763533758217598e-19
5.759954512173331440e-17 4.333139739627394711e-19
5.782028727671251975e-17 4.396434366075354591e-19
5.786045821896421400e-17 4.409693853962929346e-19
5.798036076048720964e-17 4.415463820227149069e-19
5.811699000335298704e-17 4.484774482920848956e-19
5.821299936445183574e-17 4.495782145634652867e-19
5.826114532152601083e-17 4.508386529732377124e-19
5.851333397660680755e-17 4.572804789017111829e-19
5.852462204222296243e-17 4.586987836623096671e-19
5.856782016381756107e-17 4.598877489493305519e-19
5.858914557403804477e-17 4.604423959301858903e-19
5.864610130667316108e-17 4.622259474603933157e-19
5.876848096704866498e-17 4.682633297858620498e-19
5.888936760799581910e-17 4.695051332764804495e-19
5.898092751920421928e-17 4.709012122352931966e-19
5.918330632613995828e-17 4.719437159586855543e-19
5.920105984953657778e-17 4.752979637710483188e-19
5.927952394886905921e-17 4.758264462554172534e-19
5.935567231369102944e-17 4.785045130394391765e-19
5.954344838718585737e-17 4.796335755637899647e-19
5.965640399139819038e-17 4.808909132893402362e-19
5.966665253865713271e-17 4.821831701415453081e-19
5.969282390304735934e-17 4.890159688199009651e-19
5.989501644508922845e-17 4.947859005918812453e-19
5.993671922343355866e-17 4.960615189466297449e-19
6.015118062664540177e-17 4.991799121439175794e-19
6.022214443318130585e-17 5.065945903635201431e-19
6.024950914594000702e-17 5.090460117377908651e-19
6.043331659887623486e-17 5.099609963709556203e-19
6.044803504469500745e-17 5.111777303227320649e-19
6.047144477393807606e-17 5.163687479860763822e-19
6.050914778355705254e-17 5.177932318033366138e-19
6.071426526173948845e-17 5.191063665967268686e-19
6.094352642806092315e-17 5.216505205312656045e-19
6.095139039395678413e-17 5.231532401471829894e-19
6.115829572926409396e-17 5.242112259450746822e-19
6.127047067000345138e-17 5.316057853324911028e-19
6.141188655331345740e-17 5.331071059387264700e-19
6.144122086202493963e-17 5.403042370508449396e-19
