# Frequency(THz) k_l(Wm-1K-1)
1.319185350391117417e+01 5.277017542184509580e+01
1.319196523000444365e+01 5.277035678153011844e+01
1.319196893543507443e+01 5.277037662078788571e+01
1.319199163089933258e+01 5.277046070180870174e+01
1.319200599507058058e+01 5.277063204086625348e+01
1.319222316097181924e+01 5.277077507702129822e+01
1.319222654390986094e+01 5.277077601017992947e+01
1.319223537890335329e+01 5.277078355940319909e+01
1.319223845833448117e+01 5.277083876078384606e+01
1.319230080242527947e+01 5.277092248588188994e+01
1.319235493615065380e+01 5.277102127501186857e+01
1.319249735274398105e+01 5.277103908167256208e+01
1.319264927041262503e+01 5.277119689001957425e+01
1.319269217225386193e+01 5.277128880509012276e+01
1.319277205169692202e+01 5.277141535459301736e+01
1.319308453229822931e+01 5.277141756939752071e+01
1.319325235179551470e+01 5.277142049268051949e+01
1.319348354904450815e+01 5.277144191982646504e+01
1.319354732468656088e+01 5.277147372862683028e+01
1.319355058465374064e+01 5.277169124283820167e+01
1.319357361617906932e+01 5.277171372149323503e+01
1.319362841930953856e+01 5.277172597309066049e+01
1.319386311227967035e+01 5.277195187320297265e+01
1.319406847492452250e+01 5.277197039630460296e+01
1.319430340490783671e+01 5.277200084148682890e+01
1.319443402460799852e+01 5.277202559086833134e+01
1.319451408359349642e+01 5.277224559058964815e+01
1.319452343187048982e+01 5.277224559058964815e+01
1.319452803558013620e+01 5.277233519450746257e+01
1.319468509144396329e+01 5.277238656406832717e+01
1.319471105837948777e+01 5.277242696424945478e+01
1.319482293082675461e+01 5.277246084699369533e+01
1.319487490515589379e+01 5.277269260819777230e+01
1.319503110501214316e+01 5.277292904433436860e+01
1.319523734795400749e+01 5.277305282083338511e+01
1.319529224527109612e+01 5.277310613194022437e+01
1.319553352127050516e+01 5.277334117258492086e+01
1.319556379809134583e+01 5.277334117258492086e+01
1.319559875810211125e+01 5.277335966561426517e+01
1.319577708303127572e+01 5.277352752763849963e+01
1.319580695570756390e+01 5.277353003641096052e+01
1.319585343696031288e+01 5.277356499354992536e+01
1.319592753994838574e+01 5.277359146186857686e+01
1.319605031460391409e+01 5.277373206655096993e+01
1.319619897429687505e+01 5.277376841741387636e+01
1.319627054898482399e+01 5.277381471114380673e+01
1.319630386412157108e+01 5.277382018607082870e+01
1.319636432375670587e+01 5.277384047110765408e+01
1.319637049854232735e+01 5.277384374662246103e+01
1.319665645430810663e+01 5.277387924049214973e+01
1.319666054884707229e+01 5.277388975778870162e+01
1.319670098612383313e+01 5.277403471295315285e+01
1.319683804071725675e+01 5.277419569105042285e+01
1.319694846376138564e+01 5.277421968869236935e+01
1.319699094862458821e+01 5.277463015543240488e+01
1.319716126302011894e+01 5.277469917442697778e+01
1.319722026445282026e+01 5.277473504227094736e+01
1.319736964635412590e+01 5.277478470435639224e+01
1.319770463397295224e+01 5.277484498803107016e+01
1.319774071299642415e+01 5.277488207808668363e+01
1.319796943843699921e+01 5.277491383660957069e+01
1.319839875717551791e+01 5.277501605213370084e+01
1.319850198552598641e+01 5.277508594613156134e+01
1.319855080899864497e+01 5.277514250485947400e+01
1.319863641626039730e+01 5.277515396441634010e+01
1.319864929829447142e+01 5.277516265350951841e+01
1.319873695890852083e+01 5.277535934316849620e+01
1.319924398252704023e+01 5.277546568086151524e+01
1.319927075316062215e+01 5.277559645844453939e+01
1.319951594677759310e+01 5.277560042942630503e+01
1.319973958551127247e+01 5.277575055216350108e+01
1.319991688973649246e+01 5.277586960375321468e+01
1.319997438879988749e+01 5.277589341207318796e+01
1.320009208074916351e+01 5.277595726709277102e+01
1.320020363664276353e+01 5.277599396398118614e+01
1.320025043883107507e+01 5.277603175828536308e+01
1.320031585714509070e+01 5.277603180432387830e+01
1.320062799912069096e+01 5.277606561233960036e+01
1.320070834009438343e+01 5.277609216928946978e+01
1.320078871723875480e+01 5.277624045562373567e+01
1.320094226388443381e+01 5.277629963403721547e+01
1.320102432449210461e+01 5.277634084263656433e+01
1.320104882061185236e+01 5.277634168494610378e+01
1.320105824190472887e+01 5.277636983419917982e+01
1.320132412622073836e+01 5.277651637530342299e+01
1.320138911112900537e+01 5.277661745448473596e+01
1.320171203065624432e+01 5.277662551973721605e+01
1.320179954700182989e+01 5.277674173969599991e+01
1.320182865409611317e+01 5.277678943882649776e+01
1.320193370689452195e+01 5.277688330961925800e+01
1.320196125953955502e+01 5.277708671307610899e+01
1.320197019037958519e+01 5.277736555999582180e+01
1.320201964619249146e+01 5.277742696398574651e+01
1.320210267381627389e+01 5.277783201082161924e+01
1.320211339843985776e+01 5.277795683284404049e+01
1.320216463347063041e+01 5.277798411860360517e+01
1.320216882111730605e+01 5.277801899478090775e+01
1.320226525888373281e+01 5.277801899478090775e+01
1.320228819876103366e+01 5.277820503869736513e+01
1.320251920941616852e+01 5.277820888776779640e+01
1.320287630780909360e+01 5.277821641412472076e+01
1.320340121384694854e+01 5.277825529257880532e+01
1.320342293587792426e+01 5.277830536016032426e+01
1.320401115638899192e+01 5.277859931324480414e+01
1.320416372059365706e+01 5.277867371868908464e+01
1.320427368903442300e+01 5.277867796714355109e+01
1.320429510383227445e+01 5.277875238344287823e+01
1.320436546855108695e+01 5.277880615206520787e+01
1.320444808740083609e+01 5.277880615206520787e+01
1.320453673897145919e+01 5.277898731910757846e+01
1.320457906977112295e+01 5.277921045251791554e+01
1.320471933581014667e+01 5.277921045251791554e+01
1.320475318453866187e+01 5.277931549796874577e+01
1.320484313467116344e+01 5.277931549796874577e+01
1.320487018655465405e+01 5.277933645249331818e+01
1.320517219084225324e+01 5.277937456721260645e+01
1.320539603435654996e+01 5.277941205391692137e+01
1.320542683639494541e+01 5.277943271243908896e+01
1.320557653899087036e+01 5.277944849695665397e+01
1.320561694150561216e+01 5.277945269364338543e+01
1.320574672659611082e+01 5.277948160403661149e+01
1.320583284511837618e+01 5.277953514368390131e+01
1.320589582661852823e+01 5.277958096172343971e+01
1.320596338355012911e+01 5.277978291389342047e+01
1.320634332838300828e+01 5.277999414959952418e+01
1.320637960853746584e+01 5.277999414959952418e+01
1.320642568430715080e+01 5.278008593404030790e+01
1.320646678081423353e+01 5.278011916975768258e+01
1.320649041670502122e+01 5.278027460296495121e+01
1.320649543121547609e+01 5.278028675204186015e+01
1.320655932127884391e+01 5.278046883499273179e+01
1.320660390004949925e+01 5.278052834551789374e+01
1.320669369210846789e+01 5.278056146457127795e+01
1.320688361055286641e+01 5.278056936293368295e+01
1.320694681203589660e+01 5.278056936293368295e+01
1.320696224235537741e+01 5.278056936293368295e+01
1.320703397449261018e+01 5.278066669940573519e+01
1.320740437421353342e+01 5.278070190985045684e+01
1.320762568773243117e+01 5.278073919500371147e+01
1.320775920655716007e+01 5.278083213340232760e+01
1.320781776825132425e+01 5.278083213340232760e+01
1.320803500758189308e+01 5.278083613957263509e+01
1.320809320467081704e+01 5.278092071858483081e+01
1.320827448512891245e+01 5.278097210320252941e+01
1.320850546299700312e+01 5.278103040963299009e+01
1.320865340447383929e+01 5.278114627660941238e+01
1.320871424160448093e+01 5.278116619059098014e+01
1.320893129224625184e+01 5.278133655752461806e+01
1.320914077871137948e+01 5.278138985470991429e+01
1.320914665980070346e+01 5.278140838208825869e+01
1.320922438865024695e+01 5.278142015225746064e+01
1.320971364808384685e+01 5.278150817735097888e+01
1.321001205840899750e+01 5.278157366272186835e+01
1.321011500568036467e+01 5.278178503256576448e+01
1.321013995102246597e+01 5.278180245764170309e+01
1.321021257004260718e+01 5.278181879027211210e+01
1.321029079215117008e+01 5.278185275573853374e+01
1.321041758841283098e+01 5.278187660752421095e+01
1.321050259834477814e+01 5.278191534877783653e+01
1.321055535510769374e+01 5.278211050579010077e+01
1.321078395059431898e+01 5.278232262001581887e+01
1.321080873257973565e+01 5.278234309922117262e+01
1.321087259946486725e+01 5.278237348862119660e+01
1.321093216749782684e+01 5.278240121700047638e+01
1.321100532992894117e+01 5.278241774067424785e+01
1.321114572082466765e+01 5.278245090209299661e+01
1.321123176006585531e+01 5.278245090209299661e+01
1.321130560516614416e+01 5.278249837729231331e+01
1.321145441341576898e+01 5.278255344008219652e+01
1.321160991539612439e+01 5.278267344273924522e+01
1.321171623376738324e+01 5.278268998778372634e+01
1.321178806856736898e+01 5.278270551063069860e+01
1.321179914505592201e+01 5.278273614903661581e+01
1.321219243056206238e+01 5.278311284066273146e+01
1.321226013760773910e+01 5.278312190445881669e+01
1.321239020148451715e+01 5.278312276278623472e+01
1.321250607811738753e+01 5.278323753571368115e+01
1.321263218665637318e+01 5.278326303385731677e+01
1.321285130951871167e+01 5.278332781869787027e+01
1.321289011153000281e+01 5.278341437663548419e+01
1.321297334062946405e+01 5.278349555230509083e+01
1.321299556078338355e+01 5.278367281319978588e+01
1.321304226857671438e+01 5.278368053650871872e+01
1.321313534004277201e+01 5.278368053650871872e+01
1.321317298339684498e+01 5.278368885152866596e+01
1.321327663837013411e+01 5.278368993809427678e+01
1.321335199656487980e+01 5.278385395371930144e+01
1.321355962570896736e+01 5.278389675894663924e+01
1.321358281900443465e+01 5.278399050401404224e+01
1.321363563884126968e+01 5.278412611281244438e+01
1.321381874022463876e+01 5.278419284613710971e+01
1.321385376282418100e+01 5.278419505670412093e+01
1.321388454198227969e+01 5.278424702440513983e+01
1.321422855840642541e+01 5.278433004107527182e+01
1.321432065331212158e+01 5.278433203030942167e+01
1.321437375642826950e+01 5.278451767197382338e+01
1.321447745821719622e+01 5.278451865086032058e+01
1.321468634115532836e+01 5.278453705404365337e+01
1.321474300055287188e+01 5.278456176504491992e+01
1.321475639031428173e+01 5.278457820018775948e+01
1.321481058639554718e+01 5.278459449040162355e+01
1.321487339843947950e+01 5.278471483501663641e+01
1.321507978473998968e+01 5.278494328915608946e+01
1.321510830623719102e+01 5.278503730844467867e+01
1.321533876325450585e+01 5.278505846690376302e+01
1.321543421895002091e+01 5.278507926668856243e+01
1.321570934822837451e+01 5.278509904449310142e+01
1.321579716149068418e+01 5.278512525431584379e+01
1.321632103662457070e+01 5.278520997822297289e+01
1.321651546787144405e+01 5.278520997822297289e+01
1.321668331187796319e+01 5.278532268071000289e+01
1.321669035202746656e+01 5.278555511186576155e+01
1.321690260239467740e+01 5.278559432162565201e+01
1.321694762968409798e+01 5.278570474762149445e+01
1.321702592474061433e+01 5.278571480767406143e+01
1.321705141416530260e+01 5.278581304732684742e+01
1.321713301878423330e+01 5.278581503807664177e+01
1.321735077369656963e+01 5.278584389555697243e+01
1.321735962087837812e+01 5.278593347243938183e+01
1.321739921191244704e+01 5.278601943507574390e+01
1.321740572618162801e+01 5.278608198082248748e+01
1.321775273929797656e+01 5.278608198082248748e+01
1.321777719357046799e+01 5.278626475346318614e+01
1.321842691457607266e+01 5.278626475346318614e+01
1.321843402515174404e+01 5.278653403802359634e+01
1.321854891974159329e+01 5.278690745841556975e+01
1.321868343877040353e+01 5.278709041729497642e+01
1.321882820854713181e+01 5.278722160962050935e+01
1.321888328049364425e+01 5.278723836020981963e+01
1.321890010428869466e+01 5.278737217850404306e+01
1.321914169264040062e+01 5.278739811456824071e+01
1.321916518904341231e+01 5.278739881209686047e+01
1.321919486873773408e+01 5.278744452041625834e+01
1.321920444840122144e+01 5.278760572748011981e+01
1.321942941570440055e+01 5.278760875491757787e+01
1.321957170611896615e+01 5.278761371771057043e+01
1.321977827391338778e+01 5.278764265688478474e+01
1.321987280548679955e+01 5.278764466378256515e+01
1.322017211691624183e+01 5.278776442904717925e+01
1.322030899625735145e+01 5.278788407712320918e+01
1.322064498069633132e+01 5.278809522595367554e+01
1.322077293367922302e+01 5.278847298370759944e+01
1.322109992460011796e+01 5.278898951226628355e+01
1.322119673771935133e+01 5.278910958814465459e+01
1.322145358049821162e+01 5.278925727455011696e+01
1.322148354711951690e+01 5.278928727205804705e+01
1.322151457815119002e+01 5.278930533430317951e+01
1.322158979012172608e+01 5.278938185088456692e+01
1.322165758832894511e+01 5.278951722372386968e+01
1.322183309793642891e+01 5.278965615669686429e+01
1.322184971358188754e+01 5.278974757347458535e+01
1.322203655848518977e+01 5.278975993261590105e+01
1.322203683206429226e+01 5.278980746992513673e+01
1.322226630472389175e+01 5.278980908734561694e+01
1.322233578492133077e+01 5.278989623914927165e+01
1.322235003887411864e+01 5.278992090138790161e+01
1.322243061408659770e+01 5.278998123138362786e+01
1.322252174141095971e+01 5.279031334017077626e+01
1.322253197616046272e+01 5.279043675841206351e+01
1.322253198147258146e+01 5.279046359758248741e+01
1.322260882265638315e+01 5.279052318841764446e+01
1.322261631467242537e+01 5.279067321872645380e+01
1.322278078537712354e+01 5.279079584707962169e+01
1.322292887909515890e+01 5.279086553247876878e+01
1.322304494298065158e+01 5.279086991081478430e+01
1.322318991507441943e+01 5.279103209112603423e+01
1.322328248275907470e+01 5.279106078908688460e+01
1.322346516128891913e+01 5.279110005497162916e+01
1.322354771442661914e+01 5.279114302763026956e+01
1.322359113419548748e+01 5.279144796953994501e+01
1.322367459970167758e+01 5.279146798367606408e+01
1.322373494487602663e+01 5.279147522807596715e+01
1.322374991369742681e+01 5.279160279574113446e+01
1.322376147270700741e+01 5.279166545593104587e+01
1.322382772580501253e+01 5.279177031901126327e+01
1.322391375358642129e+01 5.279177031901126327e+01
1.322409209152167442e+01 5.279188842609733712e+01
1.322427105132201319e+01 5.279202397522626455e+01
1.322449588003309096e+01 5.279206799760984836e+01
1.322457845934125054e+01 5.279211025805726365e+01
1.322482693734077586e+01 5.279248361728092931e+01
1.322489782692507987e+01 5.279248999097367800e+01
1.322502422322566140e+01 5.279274251184866529e+01
1.322508442071945467e+01 5.279279809503572807e+01
1.322554289407976924e+01 5.279283316719315167e+01
1.322558714846471872e+01 5.279283316719315167e+01
1.322569458839418921e+01 5.279329007632190951e+01
1.322575150159592994e+01 5.279339841330896377e+01
1.322586977070157843e+01 5.279344715497320806e+01
1.322596178021413493e+01 5.279359416330298416e+01
1.322612759584619191e+01 5.279372135954203316e+01
1.322620069492190531e+01 5.279376008907858164e+01
1.322621246172406373e+01 5.279377021246244084e+01
1.322631145539475384e+01 5.279387284863449992e+01
1.322653327712912841e+01 5.279403218351847471e+01
1.322658811450651939e+01 5.279407229355697240e+01
1.322672406273004597e+01 5.279408602012676255e+01
1.322677183991741678e+01 5.279413131147122584e+01
1.322679666783836261e+01 5.279416754143326074e+01
1.322684491623965819e+01 5.279424436990203873e+01
1.322687601918422118e+01 5.279424436990203873e+01
1.322697793270229205e+01 5.279425938896508086e+01
1.322699668583915944e+01 5.279425938896508086e+01
1.322738621414702997e+01 5.279426056329886308e+01
1.322758662478243785e+01 5.279429642499459874e+01
1.322761604272493052e+01 5.279445499663362540e+01
1.322764693207897935e+01 5.279450448053334810e+01
1.322774271396825974e+01 5.279455396173900539e+01
1.322775886246518517e+01 5.279460089649577270e+01
1.322800352423160675e+01 5.279464207065297643e+01
1.322808780336200485e+01 5.279507936303755145e+01
1.322830006459882490e+01 5.279512094391339616e+01
1.322835044840523366e+01 5.279521717200061204e+01
1.322835401468237926e+01 5.279538180166635897e+01
1.322844795287591246e+01 5.279546075275580108e+01
1.322860685542762482e+01 5.279562033987351555e+01
1.322875622078607627e+01 5.279564097122886324e+01
1.322876422810902497e+01 5.279579221627187735e+01
