# Frequency(THz) k_l(Wm-1K-1)
1.294447815061858975e+01 4.827870613223149832e+01
1.294459869803765351e+01 4.827871490692456291e+01
1.294477811012137280e+01 4.827873476694015409e+01
1.294479512695594536e+01 4.827875426634916778e+01
1.294492835522228980e+01 4.827875529116331421e+01
1.294494103981308974e+01 4.827883478466792155e+01
1.294507917048651713e+01 4.827894416720599224e+01
1.294531965639939486e+01 4.827903190066491135e+01
1.294563291567055430e+01 4.827903238026014066e+01
1.294568517831779353e+01 4.827903238026014066e+01
1.294568790984359019e+01 4.827904849117366126e+01
1.294576708454597380e+01 4.827909745961601118e+01
1.294614326606906474e+01 4.827913195445113814e+01
1.294619427462507666e+01 4.827915480350782218e+01
1.294628985233145535e+01 4.827918834050480257e+01
1.294641064504443051e+01 4.827923461631313984e+01
1.294664189035736612e+01 4.827923656863482904e+01
1.294667791218473774e+01 4.827927940585838940e+01
1.294670754680069180e+01 4.827939672541837268e+01
1.294680549341623887e+01 4.827953848063742726e+01
1.294691196806546607e+01 4.827958156064551076e+01
1.294692409288058776e+01 4.827959999912215494e+01
1.294702450087783596e+01 4.827973510008728653e+01
1.294702455863960289e+01 4.827980524346504154e+01
1.294704328419864581e+01 4.827983531269119766e+01
1.294723381689506958e+01 4.827983703935379367e+01
1.294746317703964777e+01 4.827985174718554617e+01
1.294780991234585699e+01 4.827990081740732364e+01
1.294790275295396320e+01 4.827990081740732364e+01
1.294794454712445209e+01 4.827992874814093938e+01
1.294808046882942776e+01 4.828001098725146534e+01
1.294810626181902791e+01 4.828006504250912911e+01
1.294816811658859201e+01 4.828016494621900989e+01
1.294823846339739148e+01 4.828018876484425448e+01
1.294824872478258904e+01 4.828030063237164171e+01
1.294826812457950815e+01 4.828030808417464215e+01
1.294833810471765645e+01 4.828031149755835116e+01
1.294835963832346692e+01 4.828035172047938062e+01
1.294846192924923578e+01 4.828037212459717153e+01
1.294851271179020991e+01 4.828040424528528973e+01
1.294860810690242481e+01 4.828053322210780607e+01
1.294890675760870735e+01 4.828054054121700034e+01
1.294891075325365470e+01 4.828057904343790341e+01
1.294893343160920018e+01 4.828068564154730069e+01
1.294903447896762749e+01 4.828068811472586930e+01
1.294910576403571056e+01 4.828068811472586930e+01
1.294916733541110965e+01 4.828071510089038298e+01
1.294917040037570111e+01 4.828077110446302100e+01
1.294921019584284672e+01 4.828080938400697875e+01
1.294929362969608633e+01 4.828080938400697875e+01
1.294930285355988353e+01 4.828084076989551221e+01
1.294932892600175300e+01 4.828084099667832163e+01
1.294940746152725985e+01 4.828088335416692445e+01
1.294941230104269891e+01 4.828101966823138014e+01
1.294955161004821953e+01 4.828112690134958029e+01
1.294966978037491856e+01 4.828115573646025638e+01
1.294986003517231943e+01 4.828120037696697864e+01
1.294988587990307494e+01 4.828125394342586674e+01
1.294996486766281052e+01 4.828125637310581197e+01
1.295006927870069191e+01 4.828128113308768121e+01
1.295010398534713403e+01 4.828130655462195620e+01
1.295039073171492028e+01 4.828136322774706457e+01
1.295039251306443973e+01 4.828136348852744675e+01
1.295045766826110167e+01 4.828137758600000495e+01
1.295049703406867891e+01 4.828143172364939062e+01
1.295049756714805511e+01 4.828148375616937216e+01
1.295054791905793579e+01 4.828149434146493491e+01
1.295074218492718821e+01 4.828156005190474076e+01
1.295080054508614076e+01 4.828158197462866497e+01
1.295098534576818672e+01 4.828159490277663934e+01
1.295103399370267816e+01 4.828159493149041026e+01
1.295109223965188150e+01 4.828160989390865154e+01
1.295112284756747378e+01 4.828166259238825830e+01
1.295112417099128166e+01 4.828166829704649388e+01
1.295144915657865425e+01 4.828171124640405054e+01
1.295152794418599917e+01 4.828172676991248835e+01
1.295169239529843352e+01 4.828182220410661074e+01
1.295179739390389173e+01 4.828186544143337500e+01
1.295187617648413791e+01 4.828186559933031674e+01
1.295194321776653190e+01 4.828186559933031674e+01
1.295197844516652985e+01 4.828196521191919288e+01
1.295210650870800606e+01 4.828196855476015514e+01
1.295236243544753840e+01 4.828196855476015514e+01
1.295237985141448789e+01 4.828198189795023865e+01
1.295239952794606353e+01 4.828201715278174078e+01
1.295261036697277923e+01 4.828202342115845624e+01
1.295273243242686867e+01 4.828202668326248670e+01
1.295276155730701362e+01 4.828203555892764598e+01
1.295279139968011428e+01 4.828203555892764598e+01
1.295283715940922598e+01 4.828207469115984196e+01
1.295299015993409419e+01 4.828207866245590907e+01
1.295303160113412666e+01 4.828212806706866900e+01
1.295312918980270034e+01 4.828221619470318160e+01
1.295318591561638399e+01 4.828245166706544467e+01
1.295328104599928487e+01 4.828247033376145936e+01
1.295331235062321440e+01 4.828247177173312110e+01
1.295342825132561515e+01 4.828247177173312110e+01
1.295357620154013567e+01 4.828251892120607636e+01
1.295360470849090717e+01 4.828261022955486226e+01
1.295369574377146193e+01 4.828273991282003408e+01
1.295376729145654870e+01 4.828274896363174662e+01
1.295380116000301385e+01 4.828278728142552012e+01
1.295400133987423530e+01 4.828295414852129142e+01
1.295408222998300118e+01 4.828299902432335955e+01
1.295419056339277475e+01 4.828303518221494528e+01
1.295432639005251829e+01 4.828306301447241111e+01
1.295448978928775929e+01 4.828306540646371303e+01
1.295468493459689974e+01 4.828321942419081836e+01
1.295479266009852815e+01 4.828334217498881742e+01
1.295499975828399108e+01 4.828334217498881742e+01
1.295525458911033390e+01 4.828337707580405436e+01
1.295544005331006687e+01 4.828342211226266301e+01
1.295546788096893920e+01 4.828346588283910990e+01
1.295551077733080447e+01 4.828351343891593928e+01
1.295559668747813475e+01 4.828369432586647036e+01
1.295567226575762199e+01 4.828369549934900107e+01
1.295579465232344774e+01 4.828376333236179363e+01
1.295582163073609294e+01 4.828381295978668675e+01
1.295592124698065817e+01 4.828397878241847962e+01
1.295598817441424799e+01 4.828401278028798771e+01
1.295611702237462559e+01 4.828420902074051213e+01
1.295618181952386472e+01 4.828431408924391377e+01
1.295629549953286208e+01 4.828450006125036253e+01
1.295631934659272311e+01 4.828450301422047630e+01
1.295641723096737685e+01 4.828453659770545414e+01
1.295653930938313003e+01 4.828454187946469034e+01
1.295659351564449935e+01 4.828487630686286280e+01
1.295689191111374861e+01 4.828487810213749754e+01
1.295689338434503313e+01 4.828488687017640046e+01
1.295690956454053833e+01 4.828495040583192832e+01
1.295695261694645772e+01 4.828497677145350053e+01
1.295702485141965710e+01 4.828501033908803919e+01
1.295716790867380297e+01 4.828502892211797359e+01
1.295751597833536550e+01 4.828503075021877322e+01
1.295753529573115870e+01 4.828513864642343378e+01
1.295764633467240401e+01 4.828520074988528421e+01
1.295766419455033436e+01 4.828524469665889995e+01
1.295773014680090363e+01 4.828538107864511630e+01
1.295774152802412438e+01 4.828541806554183324e+01
1.295781028257008671e+01 4.828562500476397190e+01
1.295786950960777872e+01 4.828567774362723952e+01
1.295788415395799120e+01 4.828572013485453596e+01
1.295790094560526384e+01 4.828591758888259733e+01
1.295800937099954808e+01 4.828605062285785721e+01
1.295812888351629510e+01 4.828610333198618321e+01
1.295820765063596802e+01 4.828613232408913802e+01
1.295820766759977083e+01 4.828616105402106484e+01
1.295826332629928146e+01 4.828628520272601321e+01
1.295829064067202196e+01 4.828628522103394971e+01
1.295864051763376779e+01 4.828637396422250561e+01
1.295884939996061291e+01 4.828648061006189351e+01
1.295914293417801488e+01 4.828665613117318145e+01
1.295914485015901185e+01 4.828669863054788891e+01
1.295924932215032399e+01 4.828673807390118355e+01
1.295926134697033660e+01 4.828676001628632264e+01
1.295947230229597835e+01 4.828699937668056918e+01
1.295968712321100469e+01 4.828702650879912284e+01
1.295982563628739470e+01 4.828723734707288173e+01
1.296027867782648002e+01 4.828724685400316474e+01
1.296038996346476857e+01 4.828725941676929523e+01
1.296040710047389233e+01 4.828733223120278950e+01
1.296057749382496027e+01 4.828733223120278950e+01
1.296081385952341769e+01 4.828740042719584125e+01
1.296100805535037459e+01 4.828747833530908196e+01
1.296103060919523742e+01 4.828747833530908196e+01
1.296104736390367584e+01 4.828748502956249666e+01
1.296110637089727291e+01 4.828748557792941654e+01
1.296115181965713781e+01 4.828749887461570012e+01
1.296127179851016997e+01 4.828751907699937362e+01
1.296133628090752232e+01 4.828751907699937362e+01
1.296176514624623266e+01 4.828762095771158158e+01
1.296188633885099151e+01 4.828780291778173250e+01
1.296193975810084886e+01 4.828783365063605970e+01
1.296210843553111935e+01 4.828790900566782085e+01
1.296225096425544443e+01 4.828792451052255785e+01
1.296229241230228446e+01 4.828792451052255785e+01
1.296236862978527782e+01 4.828800898243532913e+01
1.296277294906470523e+01 4.828800970482831190e+01
1.296285705493291651e+01 4.828806322326350653e+01
1.296293610859344270e+01 4.828806762833790600e+01
1.296299641137780867e+01 4.828828453155826850e+01
1.296301775786184329e+01 4.828828771899114969e+01
1.296311156326367886e+01 4.828829046652452206e+01
1.296320819997883511e+01 4.828829140814323750e+01
1.296325937018916896e+01 4.828831165967294936e+01
1.296336911053139040e+01 4.828833503016956996e+01
1.296343417086932170e+01 4.828834909373767914e+01
1.296376400026731801e+01 4.828835110698169331e+01
1.296380495633825092e+01 4.828835110698169331e+01
1.296424076587709706e+01 4.828835110698169331e+01
1.296430264282158262e+01 4.828840984297193728e+01
1.296436703063833917e+01 4.828842533066578824e+01
1.296440792829538502e+01 4.828866466056071260e+01
1.296442468897229716e+01 4.828867960457352382e+01
1.296442679680321497e+01 4.828868385308219047e+01
1.296445403844679234e+01 4.828868482840507426e+01
1.296478787267204602e+01 4.828878125893726292e+01
1.296480173864759244e+01 4.828878180616976579e+01
1.296493806726868492e+01 4.828887550750510371e+01
1.296493810836167349e+01 4.828906143935087414e+01
1.296499879641469910e+01 4.828907517919792980e+01
1.296509871752960663e+01 4.828908520696026585e+01
1.296513396143848418e+01 4.828910829084134804e+01
1.296514803938311999e+01 4.828928098999875829e+01
1.296524924492054964e+01 4.828929775981755768e+01
1.296527814084780417e+01 4.828929795248955514e+01
1.296545789683464811e+01 4.828949521947096457e+01
1.296556781135099357e+01 4.828961580784959295e+01
1.296585471165901282e+01 4.828963780248967197e+01
1.296586641646500482e+01 4.828965696605499858e+01
1.296592102712268257e+01 4.828965696605499858e+01
1.296597481347854242e+01 4.828968450418631875e+01
1.296598849505531525e+01 4.828974906690933722e+01
1.296615349571923481e+01 4.828977145182404485e+01
1.296622336952069965e+01 4.828979545928078920e+01
1.296625603638321778e+01 4.828981753048127956e+01
1.296627039951120430e+01 4.828985717789492327e+01
1.296650628795813809e+01 4.828991956613971581e+01
1.296656694765500362e+01 4.828992157583466138e+01
1.296694672471948095e+01 4.828993464450740447e+01
1.296722608444541791e+01 4.828994525678184857e+01
1.296727866594723544e+01 4.828995567556094670e+01
1.296730191915511021e+01 4.828996977570994176e+01
1.296738821158377419e+01 4.828997822457066746e+01
1.296741382044712587e+01 4.828999209102442336e+01
1.296741881450120815e+01 4.829002326203605833e+01
1.296743619710717255e+01 4.829002326203605833e+01
1.296744892196678478e+01 4.829019229970041494e+01
1.296745897914041912e+01 4.829021352752540963e+01
1.296748214695030121e+01 4.829022609806000332e+01
1.296758983688152433e+01 4.829024783281560218e+01
1.296764561206998501e+01 4.829026998951731997e+01
1.296776603047746690e+01 4.829030060167868044e+01
1.296789948394904002e+01 4.829032049156300133e+01
1.296796376753272995e+01 4.829044415327648210e+01
1.296814244214361622e+01 4.829062254665741705e+01
1.296816776998270981e+01 4.829062254665741705e+01
1.296817180603183139e+01 4.829062263487742968e+01
1.296828474447226753e+01 4.829067375487405656e+01
1.296842839033350536e+01 4.829088772645179262e+01
1.296843382010244383e+01 4.829089987693635067e+01
1.296854625085467561e+01 4.829108136548087771e+01
1.296861844604998204e+01 4.829111137327906533e+01
1.296880486312972458e+01 4.829133426195869561e+01
1.296884394043501310e+01 4.829133426195869561e+01
1.296895869191476436e+01 4.829137865065997914e+01
1.296905724773854551e+01 4.829138138314877438e+01
1.296908698177920627e+01 4.829140809309458149e+01
1.296909373352960948e+01 4.829141209503059429e+01
1.296928931549127562e+01 4.829146981259361127e+01
1.296935211654095710e+01 4.829146981259361127e+01
1.296935609124753519e+01 4.829156359429237710e+01
1.296937449172963852e+01 4.829156359429237710e+01
1.296939202588726125e+01 4.829166995530290052e+01
1.296939618129596816e+01 4.829168126251462922e+01
1.296954869177462299e+01 4.829180546996112611e+01
1.296960954230833707e+01 4.829192471953235355e+01
1.296965124780986223e+01 4.829192471953235355e+01
1.296974377656078659e+01 4.829240997727097096e+01
1.296975664381252358e+01 4.829265920686452773e+01
1.296981822491832759e+01 4.829265995691829971e+01
1.296986407980305422e+01 4.829267743097233989e+01
1.296987438663079040e+01 4.829275578761316012e+01
1.297010473907375250e+01 4.829277522262390931e+01
1.297024043741154742e+01 4.829279438046985717e+01
1.297027490775284342e+01 4.829282714768163487e+01
1.297035839437050164e+01 4.829282765142833966e+01
1.297037554151628846e+01 4.829283710487753467e+01
1.297063977729467510e+01 4.829284904558983982e+01
1.297074925275167878e+01 4.829299714527343923e+01
1.297091313195234186e+01 4.829305525100056684e+01
1.297126385489509026e+01 4.829311741174456785e+01
1.297126649337790916e+01 4.829313733688091048e+01
1.297129649593681400e+01 4.829315658581533910e+01
1.297147843250044197e+01 4.829317041205332117e+01
1.297158795657855279e+01 4.829333631784471237e+01
1.297167526721726638e+01 4.829333676308042556e+01
1.297262849679180974e+01 4.829340429013526403e+01
1.297295247063395252e+01 4.829342064061675188e+01
1.297310932016381635e+01 4.829343137699805055e+01
1.297317945108427750e+01 4.829344226581460475e+01
1.297318261287839469e+01 4.829358789636935967e+01
1.297335223178511754e+01 4.829370394904704256e+01
1.297344922996559902e+01 4.829370411560885401e+01
1.297364927895790565e+01 4.829370413912135973e+01
1.297401511107005945e+01 4.829370428469184873e+01
1.297408857406849769e+01 4.829372424818657805e+01
1.297418808368958842e+01 4.829373407313699573e+01
1.297423124487781898e+01 4.829373469790230899e+01
1.297427213154754888e+01 4.829386723994981878e+01
1.297433428601962824e+01 4.829387309440961928e+01
1.297443197990704000e+01 4.829388607987613113e+01
1.297451836346744791e+01 4.829391525570843413e+01
1.297451902209993158e+01 4.829392269172814167e+01
1.297452250274810481e+01 4.829392300776538605e+01
1.297460783722674904e+01 4.829392458708736768e+01
1.297468011999666082e+01 4.829394681451926630e+01
1.297472832478966076e+01 4.829399212318499934e+01
1.297473386293569497e+01 4.829410109754890357e+01
1.297491929411551581e+01 4.829421397440844999e+01
1.297528867082486137e+01 4.829422713095758013e+01
1.297537440338082604e+01 4.829453756205101911e+01
1.297538042550712589e+01 4.829458090753368538e+01
1.297548539204625051e+01 4.829481519155692126e+01
1.297561294910390117e+01 4.829481519237762654e+01
1.297570172278956235e+01 4.829495876997869885e+01
1.297581513636202821e+01 4.829506393752500060e+01
1.297582792569338395e+01 4.829510772498843352e+01
1.297588375491687351e+01 4.829515808878237237e+01
1.297604974917161691e+01 4.829518889947518545e+01
1.297623367151856044e+01 4.829518891316819662e+01
1.297634255756904054e+01 4.829521822707464906e+01
1.297649445560495707e+01 4.829521826496266357e+01
1.297698676280623076e+01 4.829522741754593795e+01
1.297704023710981680e+01 4.829526245702916754e+01
1.297711433553621951e+01 4.829526245702916754e+01
1.297722263275372256e+01 4.829551949713723502e+01
1.297728070901020914e+01 4.829555219149047929e+01
