# mfp(m) k_l(Wm-1K-1)
4.510624884000118414e-08 2.848484769376706360e+00
4.510882659197696822e-08 2.849400091704746174e+00
4.510973033011031066e-08 2.849834179294197689e+00
4.511172873902630695e-08 2.849968162676424832e+00
4.511889606255046005e-08 2.850260547282633894e+00
4.512004581716965669e-08 2.851158367899890855e+00
4.518538597578951658e-08 2.851393753807031750e+00
4.518966208314245234e-08 2.851619241680040773e+00
4.519087479244514499e-08 2.852317265036898863e+00
4.519231287472660226e-08 2.852463635913423445e+00
4.520178560828258050e-08 2.852633498236222920e+00
4.520236377554920635e-08 2.852824033218682942e+00
4.520337245535919230e-08 2.853658953168761059e+00
4.520638688077732894e-08 2.853943461993774466e+00
4.521089621371933010e-08 2.854238590939257580e+00
4.521275921958773478e-08 2.854524183132067350e+00
4.521342825032513588e-08 2.854981118995830069e+00
4.521477369268214542e-08 2.855851299771188234e+00
4.521861508836271113e-08 2.856026983153431065e+00
4.521976764957696013e-08 2.856208372954848862e+00
4.523434009973952163e-08 2.856540185753661643e+00
4.525131162092119705e-08 2.856767374031643048e+00
4.526126314232884391e-08 2.856995023597256544e+00
4.526192708269000839e-08 2.857316225580785574e+00
4.526856150433895680e-08 2.857633691259468200e+00
4.527114699605041712e-08 2.857750071964098471e+00
4.527860615020634254e-08 2.858046423974209382e+00
4.529094803937377235e-08 2.858278081524039838e+00
4.530496684437710534e-08 2.858729123474065936e+00
4.531416857304506454e-08 2.858916192691439040e+00
4.532278378098953217e-08 2.859403703818033105e+00
4.533122591222860303e-08 2.860197827072445520e+00
4.533459920441529813e-08 2.860387465344686131e+00
4.533975525958640779e-08 2.861217355516032068e+00
4.534029943074924863e-08 2.861441863454753154e+00
4.535029829667192804e-08 2.862139487038285246e+00
4.535077821784883611e-08 2.862495909867349919e+00
4.535499498340796117e-08 2.862765858415200260e+00
4.538630580609142596e-08 2.863045921087322032e+00
4.538809615156392646e-08 2.863587605932986335e+00
4.538998258774068292e-08 2.863747308359609445e+00
4.541250990053819549e-08 2.863872746093232724e+00
4.542326890700540967e-08 2.864684288802683554e+00
4.542925657365300883e-08 2.865542843805264361e+00
4.543936724932741900e-08 2.866284334228887509e+00
4.544777766047033025e-08 2.866483978515271147e+00
4.544929186954526550e-08 2.867294139822412102e+00
4.547661724517065366e-08 2.867527184170488574e+00
4.547821857531165529e-08 2.867845192536903287e+00
4.548483536312724344e-08 2.868080577549175114e+00
4.549472754677422698e-08 2.868244378827599750e+00
4.549704674587977156e-08 2.868510116167404256e+00
4.549886091741637347e-08 2.868838288251278179e+00
4.550668749657918111e-08 2.869105550518017633e+00
4.550776938666924547e-08 2.869922500414204158e+00
4.551624083187961962e-08 2.870470691056189239e+00
4.551664188663769118e-08 2.870672844724025730e+00
4.553566871301517427e-08 2.870821950642360676e+00
4.555967522160876475e-08 2.871030100023103326e+00
4.556717815735826459e-08 2.871862223950603088e+00
4.557391524083775573e-08 2.872066209171679763e+00
4.557400706725167696e-08 2.872474173061466907e+00
4.557684499805804989e-08 2.872913472984737648e+00
4.557814462392662538e-08 2.873167153228215920e+00
4.557957478471753242e-08 2.874061573520504620e+00
4.558544383919644310e-08 2.874255788620228014e+00
4.559774820673655713e-08 2.874427863329284349e+00
4.560416278017537408e-08 2.874603365077044614e+00
4.560573496984553752e-08 2.875107753615533834e+00
4.560800729043465993e-08 2.875388255599330645e+00
4.561861566978419534e-08 2.875561670302689166e+00
4.564754121809131236e-08 2.875811379793101974e+00
4.565423722130567372e-08 2.876356125813730014e+00
4.567024564177382881e-08 2.876518863547596006e+00
4.567865460111781947e-08 2.877329557989563913e+00
4.567902618685698021e-08 2.877558974996553331e+00
4.568328024926240339e-08 2.877901114403903726e+00
4.569021264412408278e-08 2.878055535782702457e+00
4.569248685101819015e-08 2.878274031234867358e+00
4.570911889976199274e-08 2.878930678114846042e+00
4.571118058152740206e-08 2.879200309714837758e+00
4.571201120338820746e-08 2.879656092099828424e+00
4.571499628888651733e-08 2.880051660612091613e+00
4.571562160372817815e-08 2.880255754832025339e+00
4.572300019007851972e-08 2.880511444213072370e+00
4.572774002719495967e-08 2.880893190137980842e+00
4.573267966437001114e-08 2.881091254622455633e+00
4.573358731197404179e-08 2.881365210536022570e+00
4.573409033989980307e-08 2.881543913674120994e+00
4.573508857904117957e-08 2.882420804200060527e+00
4.574249377361122668e-08 2.882542811543205019e+00
4.574634514111247850e-08 2.882825232675056082e+00
4.575367353103679672e-08 2.883426151584341568e+00
4.575898141657673622e-08 2.883943743139970373e+00
4.576326701786527479e-08 2.884187538701581399e+00
4.576659394621697308e-08 2.884377172874584616e+00
4.578201425413277104e-08 2.884851813304869061e+00
4.578878119636314195e-08 2.885688673279282579e+00
4.579276392878978400e-08 2.885882733555306778e+00
4.579854407429163745e-08 2.886311954558988813e+00
4.581086239367404184e-08 2.886494260985329241e+00
4.582040498501624135e-08 2.886670185120487453e+00
4.582332594934396631e-08 2.886875283252034574e+00
4.583300721766166911e-08 2.887105743269326563e+00
4.583473670127476499e-08 2.887394139427279960e+00
4.584605817558532191e-08 2.888293155737681861e+00
4.585427508358061856e-08 2.888396979117684005e+00
4.586408703864700075e-08 2.889278908518582156e+00
4.586698036502299544e-08 2.890186737065446820e+00
4.587882359951110988e-08 2.890384931165232985e+00
4.589170336755047849e-08 2.890579946312083592e+00
4.589493976639628957e-08 2.890804254325378686e+00
4.589545548696005976e-08 2.891726138779554311e+00
4.589719655956699189e-08 2.891953315729053120e+00
4.590053532214835082e-08 2.892091327897193587e+00
4.590886989590669432e-08 2.892352598375563577e+00
4.590997952908469330e-08 2.892762533659548829e+00
4.591295486163405568e-08 2.893011368297017327e+00
4.591366648183118758e-08 2.893539802408858108e+00
4.591983661267372495e-08 2.893775184633359032e+00
4.592933086586668497e-08 2.894231034007552772e+00
4.594823259963947525e-08 2.894478362516137881e+00
4.595239802983892060e-08 2.894745592096714670e+00
4.595988999437967231e-08 2.895184867794634354e+00
4.597354705264300813e-08 2.895374895712480967e+00
4.597355056884350532e-08 2.896185104858724824e+00
4.597372636632174906e-08 2.896352781565317613e+00
4.598358836780266749e-08 2.897212089001654167e+00
4.600282935274144473e-08 2.897632887560384507e+00
4.600580560466124156e-08 2.897867514080051166e+00
4.600960155811118181e-08 2.898144289877316648e+00
4.601698826933821030e-08 2.898341604072066424e+00
4.601817722934083659e-08 2.898503287663138028e+00
4.601827724347952919e-08 2.898711607123546585e+00
4.603774457724015823e-08 2.898925538189031759e+00
4.605003085774135786e-08 2.899812965417778443e+00
4.605471710810582600e-08 2.900273478845228237e+00
4.605803526869998944e-08 2.900619029036926477e+00
4.606772812920704631e-08 2.901142325891192808e+00
4.607374113424813083e-08 2.901530205352464531e+00
4.607875453269978770e-08 2.902281604854174635e+00
4.608216584970667785e-08 2.903117050556995871e+00
4.608957932431348949e-08 2.903370115170964105e+00
4.610191059007898047e-08 2.903616991573354511e+00
4.610245393971882636e-08 2.904050033390854768e+00
4.611110678008119578e-08 2.904864510306623959e+00
4.611524560542825552e-08 2.905217555793829565e+00
4.612287257997717136e-08 2.905668546247789141e+00
4.613077574398052572e-08 2.906678116941498580e+00
4.614678418468548244e-08 2.907197371741637504e+00
4.614919925623360663e-08 2.907609501961360365e+00
4.615176968139823961e-08 2.908221764202327364e+00
4.615204183933450809e-08 2.908347696499312907e+00
4.615926434043467927e-08 2.908648936472923552e+00
4.616355588516146973e-08 2.909469450953877878e+00
4.617685633953774702e-08 2.911825116085541953e+00
4.617703975073439983e-08 2.912673111502694034e+00
4.617828945530640211e-08 2.913664075917774987e+00
4.618352010513836594e-08 2.913874119222722214e+00
4.618500377988364664e-08 2.914631137728268762e+00
4.619053438665941998e-08 2.914864144000148372e+00
4.619429806105202283e-08 2.914982540602128580e+00
4.620246607793727036e-08 2.915719569029833202e+00
4.620604573641667938e-08 2.915910271188746794e+00
4.622365787859754140e-08 2.916780306388905064e+00
4.622401911007428098e-08 2.916928281831304925e+00
4.622720264029040196e-08 2.917587512463476696e+00
4.622864625833726304e-08 2.917920532492671803e+00
4.623347960871628186e-08 2.918746763324196358e+00
4.623432717187053943e-08 2.919076046314207140e+00
4.623843379735711443e-08 2.919509302766976511e+00
4.623936945848829002e-08 2.919668140270531342e+00
4.624097810082435322e-08 2.920041817473495893e+00
4.624207154264130555e-08 2.920234281897600148e+00
4.624701486680210891e-08 2.920496924428894303e+00
4.625091366253433215e-08 2.920672669861675175e+00
4.625404976504830820e-08 2.920779093366262291e+00
4.626037905471502996e-08 2.920836942886730014e+00
4.626996595047142840e-08 2.921010945668016667e+00
4.627238865767790170e-08 2.921277276150711089e+00
4.627256091102711909e-08 2.921692372092038248e+00
4.629147197070473584e-08 2.922109307491016494e+00
4.629592228541577992e-08 2.922328578166007329e+00
4.629930112625743727e-08 2.922425256742798183e+00
4.630130580265180243e-08 2.922882668650827576e+00
4.632780525223988395e-08 2.923229491860054985e+00
4.632964359015340493e-08 2.923381604155272484e+00
4.633831326760329598e-08 2.923626302389461529e+00
4.634348798035754105e-08 2.923894851355253177e+00
4.635185835312696846e-08 2.924576517471299208e+00
4.637970987716795649e-08 2.924917999196379181e+00
4.638509430383793612e-08 2.925507049026440765e+00
4.638673952692909487e-08 2.925739240424976462e+00
4.639914448053569126e-08 2.926036335405477917e+00
4.640112098316729333e-08 2.926394313236412081e+00
4.640881876646018594e-08 2.926691196779773740e+00
4.641327425510974842e-08 2.926866890569911561e+00
4.642131192389135943e-08 2.927126968358349401e+00
4.644218017611396976e-08 2.927700949962987576e+00
4.644625912194075333e-08 2.927955211549344572e+00
4.644727907574453681e-08 2.928114316960659824e+00
4.644926253855881301e-08 2.928552179081868267e+00
4.645236232373317430e-08 2.929432163832883518e+00
4.645667040248587412e-08 2.929935857014902112e+00
4.648103669403448714e-08 2.930137680227885344e+00
4.648418058218415340e-08 2.931044815911300283e+00
4.648515852914893315e-08 2.931651249357285494e+00
4.648729876348818217e-08 2.931949302128888490e+00
4.650325940013188853e-08 2.932207566509886565e+00
4.650733329997811894e-08 2.933041057724566247e+00
4.651364470891007163e-08 2.933901916466125304e+00
4.651396653226016934e-08 2.934209206601897435e+00
4.653256561302250721e-08 2.935203077573463659e+00
4.654205436135001724e-08 2.935764124023568122e+00
4.654954990786035694e-08 2.936020942155883606e+00
4.655454174417650388e-08 2.936888611655099179e+00
4.655505226021014830e-08 2.936977306192695369e+00
4.656608994576007030e-08 2.937142870631960445e+00
4.656653570433569886e-08 2.937393760927008213e+00
4.657424847851056120e-08 2.937591233364572840e+00
4.657450067226577538e-08 2.938202665614625619e+00
4.658099401154271327e-08 2.938334930795052369e+00
4.658139725119864799e-08 2.938585689859631422e+00
4.658768160113954164e-08 2.938811854517649369e+00
4.659566734422377279e-08 2.938999151237677410e+00
4.659612143017974235e-08 2.940031275173380809e+00
4.659769067704976515e-08 2.940088084992274364e+00
4.660588668569984304e-08 2.940301461410735673e+00
4.663201768141213093e-08 2.940503187882289815e+00
4.663480752770555787e-08 2.940670251250304457e+00
4.665130827852837255e-08 2.941105768689839639e+00
4.666604535661061190e-08 2.941693707946695824e+00
4.668618703916699738e-08 2.942014435120073212e+00
4.668933483151177257e-08 2.942243574395224659e+00
4.669945970990854123e-08 2.942693495890770450e+00
4.670180006402635294e-08 2.942800391589298847e+00
4.670587397671771888e-08 2.943326411358766936e+00
4.670593931523166110e-08 2.943978077788433456e+00
4.670730680308138788e-08 2.944644400275756801e+00
4.671378071991026234e-08 2.944879297624468428e+00
4.671750465030557733e-08 2.945158699346882347e+00
4.672519293447857550e-08 2.945590807748891038e+00
4.673435262270209436e-08 2.945723792714703748e+00
4.673494274951604513e-08 2.946065696929987876e+00
4.673659372512406402e-08 2.946904592284662172e+00
4.673938573873858005e-08 2.947811942376533878e+00
4.674484721471817382e-08 2.948103696831775977e+00
4.675051860863288199e-08 2.948964218620778510e+00
4.675529683426186673e-08 2.949604429929595817e+00
4.675777292611439264e-08 2.950126374395848128e+00
4.676097790292866493e-08 2.951001420736546255e+00
4.676594602130016481e-08 2.951869813422840938e+00
4.676977717319662478e-08 2.952164374753097675e+00
4.677075972091101361e-08 2.952454763724517761e+00
4.679398943561161621e-08 2.952707264170464807e+00
4.679434875709318939e-08 2.952837013178806203e+00
4.680388361473328716e-08 2.953150552293049902e+00
4.680784144354465064e-08 2.953377419587502217e+00
4.680897049111572089e-08 2.954287578824083216e+00
4.681488276912894623e-08 2.954811590571700286e+00
4.682804577666704699e-08 2.955036846103380022e+00
4.683088869553096171e-08 2.955214461949713378e+00
4.685180639702644394e-08 2.955454312644211434e+00
4.685710154521775364e-08 2.955663437545549055e+00
4.685995802320745594e-08 2.955747662866160308e+00
4.686063367879212397e-08 2.956325246339454704e+00
4.686455174142819034e-08 2.957212525557301852e+00
4.687676097247906250e-08 2.957569389753608391e+00
4.688124198468360525e-08 2.957762979905675049e+00
4.688740925937988784e-08 2.957985238148463036e+00
4.688793141038371471e-08 2.958266224318470528e+00
4.688829989062893439e-08 2.958573291692881746e+00
4.688949104634354642e-08 2.959138150153378000e+00
4.689108823003055173e-08 2.959354671660376468e+00
4.689214163078657657e-08 2.959512341964660731e+00
4.690359933493954723e-08 2.959780220821759400e+00
4.691259952282346256e-08 2.960538981332268893e+00
4.693042341302990452e-08 2.960943409263518955e+00
4.693836629580164394e-08 2.961077213421984933e+00
4.694055751107369134e-08 2.961778892459653090e+00
4.694363956695669311e-08 2.962014286482551828e+00
4.695905232467625247e-08 2.962910237352575304e+00
4.697074948912587250e-08 2.963160551239371276e+00
4.697364555086815215e-08 2.964025217074482299e+00
4.697623431672614469e-08 2.964233467937209099e+00
4.699267466559917615e-08 2.965107661909600623e+00
4.700618812296081947e-08 2.965498225610626815e+00
4.701524381631617340e-08 2.965652533518931655e+00
4.701812456609798397e-08 2.965924854629172547e+00
4.702347092173468327e-08 2.966046587516020239e+00
4.702958723790459769e-08 2.966941853389832406e+00
4.703987488702001865e-08 2.967527354588766819e+00
4.704181550946614017e-08 2.967715038621149937e+00
4.704260082950933574e-08 2.967847011180785088e+00
4.705345762173960169e-08 2.968498517256165314e+00
4.705460461931396239e-08 2.968724157604217151e+00
4.705520584564657533e-08 2.969254330832928890e+00
4.705756734840564292e-08 2.969725817858460459e+00
4.707196983307809892e-08 2.969844031084719838e+00
4.707411204853152480e-08 2.970579473777959834e+00
4.707640827435709025e-08 2.970780130311338585e+00
4.708291797062203118e-08 2.970988456953381540e+00
4.708314267511428745e-08 2.971156907804847869e+00
4.708449634402039921e-08 2.971392165763791393e+00
4.709939850602156390e-08 2.971718073816600025e+00
4.711276226632023797e-08 2.971897693673255514e+00
4.711690204826295746e-08 2.972219520284571814e+00
4.711742074755738389e-08 2.972580789094769749e+00
4.711891009106130041e-08 2.972747917302965615e+00
4.713341192298486755e-08 2.972977178065555393e+00
4.713551639222195854e-08 2.973610504745601180e+00
4.715114959718456624e-08 2.974530432794868506e+00
4.715504468688482019e-08 2.974876235657625934e+00
4.715621645621633100e-08 2.975792507424225963e+00
4.717592328437366694e-08 2.975961543584340063e+00
4.717675475122271515e-08 2.976227900163650908e+00
4.718959792967841013e-08 2.976498660383035233e+00
4.719725998643787014e-08 2.976720463937864380e+00
